filename,lat,lon,point_id,image_id,captured_at
3dd845123a273e85_1067141964968676.jpg,33.598662082059,73.043165404806,3dd845123a273e85,1067141964968676,2024-09-27T13:20:58.698000+00:00
dfa53c88dfa2e12d_891260245893242.jpg,33.594241957983,73.049830064608,dfa53c88dfa2e12d,891260245893242,2024-09-27T13:18:35.623000+00:00
69064ea178e9137d_1719473728613780.jpg,33.601997390879,73.032447714073,69064ea178e9137d,1719473728613780,2024-09-27T13:25:24.656000+00:00
6150464852a00434_2022834591491407.jpg,33.587075536361,73.062199553619,6150464852a00434,2022834591491407,2024-09-27T13:14:47.582000+00:00
84ca398935acda4b_165276608934607.jpg,33.604100182026,73.049218864052,84ca398935acda4b,165276608934607,2019-10-27T12:06:00.233000+00:00
c24bb8fe7957034d_1116940419992174.jpg,33.597454085213,73.045694103029,c24bb8fe7957034d,1116940419992174,2024-09-27T13:20:10.578000+00:00
72c8e39a5cddaa87_2983693561768934.jpg,33.603595334232,73.027168286451,72c8e39a5cddaa87,2983693561768934,2024-09-27T13:27:14.689000+00:00
303b595e57e27495_1649978252399405.jpg,33.600047364876,73.038817511971,303b595e57e27495,1649978252399405,2024-09-27T13:21:33.603000+00:00
baaf65d40d584787_1064253165425730.jpg,33.586879749639,73.062350845845,baaf65d40d584787,1064253165425730,2024-09-27T13:14:43.662000+00:00
e28fb2235c14e59d_165276608934607.jpg,33.604100182026,73.049218864052,e28fb2235c14e59d,165276608934607,2019-10-27T12:06:00.233000+00:00
09a1630d984b3e67_1719473728613780.jpg,33.601997390879,73.032447714073,09a1630d984b3e67,1719473728613780,2024-09-27T13:25:24.656000+00:00
3dea9fd2e1e23873_459318943141496.jpg,33.601741288608,73.033246266609,3dea9fd2e1e23873,459318943141496,2024-09-27T13:25:14.620000+00:00
71a8e2fc5093e304_903490155001257.jpg,33.589228179818,73.056790515694,71a8e2fc5093e304,903490155001257,2024-09-27T13:16:45.568000+00:00
764015da1c1da1a8_453010531122902.jpg,33.602049412544,73.032278830171,764015da1c1da1a8,453010531122902,2024-09-27T13:25:26.640000+00:00
c84b8f05adf69540_2284635775230061.jpg,33.597621821621,73.045447827325,c84b8f05adf69540,2284635775230061,2024-09-27T13:20:15.620000+00:00
ac0a54bf7437f9de_2022834591491407.jpg,33.587075536361,73.062199553619,ac0a54bf7437f9de,2022834591491407,2024-09-27T13:14:47.582000+00:00
b98996f8e5aa07f4_1084548963018922.jpg,33.601513482989,73.033897853055,b98996f8e5aa07f4,1084548963018922,2024-09-27T13:25:07.683000+00:00
7e463864eac24c81_1067937744324311.jpg,33.599122004366,73.041749913209,7e463864eac24c81,1067937744324311,2024-09-27T13:21:10.613000+00:00
e2b52bdf2b1ea9e6_522147813746467.jpg,33.586440186167,73.062618373641,e2b52bdf2b1ea9e6,522147813746467,2024-09-27T13:14:16.632000+00:00
0c927808c2f1d133_1719473728613780.jpg,33.601997390879,73.032447714073,0c927808c2f1d133,1719473728613780,2024-09-27T13:25:24.656000+00:00
24ab6f170f0f0571_503478555862055.jpg,33.588529723838,73.059886805987,24ab6f170f0f0571,503478555862055,2024-09-27T13:15:09.634000+00:00
b66da0d712f5606f_165276608934607.jpg,33.604100182026,73.049218864052,b66da0d712f5606f,165276608934607,2019-10-27T12:06:00.233000+00:00
5b9e47fcb9098d87_154612963208901.jpg,33.607659819567,73.06569367654,5b9e47fcb9098d87,154612963208901,2017-12-12T06:20:19.076000+00:00
81cb4f75dc20ab3b_165276608934607.jpg,33.604100182026,73.049218864052,81cb4f75dc20ab3b,165276608934607,2019-10-27T12:06:00.233000+00:00
3974d0ba82c7a1db_165276608934607.jpg,33.604100182026,73.049218864052,3974d0ba82c7a1db,165276608934607,2019-10-27T12:06:00.233000+00:00
d44e87a5f168f4e3_499833626295969.jpg,33.600803282999,73.036164448317,d44e87a5f168f4e3,499833626295969,2024-09-27T13:22:37.623000+00:00
c531779cac01363a_1649978252399405.jpg,33.600047364876,73.038817511971,c531779cac01363a,1649978252399405,2024-09-27T13:21:33.603000+00:00
d37db47914790b4e_1900164696797607.jpg,33.5927879,73.056559151777,d37db47914790b4e,1900164696797607,2018-06-27T14:07:59.772000+00:00
924c47ec2404501a_1900164696797607.jpg,33.5927879,73.056559151777,924c47ec2404501a,1900164696797607,2018-06-27T14:07:59.772000+00:00
c9398821e3691324_905676001448924.jpg,33.595721901538,73.047908592212,c9398821e3691324,905676001448924,2024-09-27T13:19:13.725000+00:00
